adgroup_id,展示量,点击量,点击率百分比
89245,2,1,50.0
86639,2,1,50.0
88536,5,1,20.0
92157,26,1,3.85
85229,25,1,4.0
84378,1,1,100.0
90533,3,1,33.33
91439,26,1,3.85
86869,34,1,2.94
87391,25,1,4.0
87743,14,1,7.14
84875,20,1,5.0
86094,18,1,5.56
88245,1,1,100.0
90913,18,1,5.56
92075,14,1,7.14
92468,10,1,10.0
90373,4,1,25.0
89306,44,1,2.27
91317,1,1,100.0
92950,36,1,2.78
87002,1,1,100.0
86108,21,1,4.76
88651,23,1,4.35
86938,3,1,33.33
90532,1,1,100.0
84792,3,1,33.33
88035,28,1,3.57
92147,20,1,5.0
88172,20,1,5.0
89481,2,1,50.0
91331,22,1,4.55
85769,1,1,100.0
88446,96,1,1.04
88058,23,1,4.35
90251,2,1,50.0
89836,27,1,3.7
84369,46,1,2.17
87640,7,1,14.29
91598,12,1,8.33
90685,6,1,16.67
90805,1,1,100.0
91939,3,1,33.33
89744,5,1,20.0
92391,9,1,11.11
84474,2,1,50.0
86466,2,1,50.0
87643,2,1,50.0
91341,5,1,20.0
91262,10,1,10.0
85817,1,1,100.0
87842,13,1,7.69
91184,82,1,1.22
86846,3,1,33.33
89140,5,1,20.0
91268,35,1,2.86
91627,7,1,14.29
91060,5,1,20.0
85537,4,1,25.0
85480,4,1,25.0
84659,13,1,7.69
91853,8,1,12.5
91244,32,1,3.13
92359,6,1,16.67
84901,1,1,100.0
85872,5,1,20.0
87188,29,1,3.45
90885,11,1,9.09
86285,10,1,10.0
91636,36,1,2.78
92419,32,1,3.13
85195,18,1,5.56
88467,15,1,6.67
89857,20,1,5.0
94265,62,1,1.61
97413,7,1,14.29
99168,26,1,3.85
99817,2,1,50.0
93240,48,1,2.08
94967,1,1,100.0
94109,4,1,25.0
95586,10,1,10.0
97509,20,1,5.0
99034,13,1,7.69
96620,7,1,14.29
93471,6,1,16.67
97178,5,1,20.0
98706,4,1,25.0
100122,9,1,11.11
95022,6,1,16.67
97299,51,1,1.96
96463,22,1,4.55
99023,4,1,25.0
94112,24,1,4.17
98207,2,1,50.0
93364,98,1,1.02
95891,55,1,1.82
94525,20,1,5.0
94847,6,1,16.67
95148,32,1,3.13
95182,6,1,16.67
95450,31,1,3.23
99491,13,1,7.69
94266,48,1,2.08
94941,59,1,1.69
96829,2,1,50.0
97211,12,1,8.33
93128,32,1,3.13
98582,12,1,8.33
98087,7,1,14.29
99807,23,1,4.35
97073,29,1,3.45
94168,2,1,50.0
94506,11,1,9.09
97174,4,1,25.0
95764,13,1,7.69
97505,11,1,9.09
93425,9,1,11.11
95222,17,1,5.88
96033,8,1,12.5
99481,23,1,4.35
96037,2,1,50.0
96998,7,1,14.29
96296,47,1,2.13
96362,5,1,20.0
94434,28,1,3.57
97257,7,1,14.29
98182,9,1,11.11
99911,33,1,3.03
94411,38,1,2.63
97060,6,1,16.67
93894,14,1,7.14
95855,8,1,12.5
96437,3,1,33.33
98845,14,1,7.14
95305,14,1,7.14
95618,9,1,11.11
94165,35,1,2.86
93982,4,1,25.0
95554,17,1,5.88
98256,1,1,100.0
93043,1,1,100.0
96710,2,1,50.0
94232,12,1,8.33
96359,60,1,1.67
96439,36,1,2.78
97361,21,1,4.76
98691,42,1,2.38
94245,38,1,2.63
95164,55,1,1.82
95352,88,1,1.14
99498,45,1,2.22
99901,73,1,1.37
97552,35,1,2.86
98918,3,1,33.33
95750,22,1,4.55
99205,18,1,5.56
99292,55,1,1.82
99362,19,1,5.26
95611,81,1,1.23
99773,34,1,2.94
95196,7,1,14.29
96795,10,1,10.0
96578,38,1,2.63
100033,10,1,10.0
98992,68,1,1.47
99103,4,1,25.0
99001,66,1,1.52
95242,14,1,7.14
97425,19,1,5.26
93116,30,1,3.33
94661,4,1,25.0
98410,49,1,2.04
93676,12,1,8.33
97072,2,1,50.0
96791,15,1,6.67
96550,32,1,3.13
98325,12,1,8.33
98700,12,1,8.33
95817,2,1,50.0
96897,4,1,25.0
97704,11,1,9.09
99581,3,1,33.33
95559,11,1,9.09
95248,3,1,33.33
94600,8,1,12.5
93346,27,1,3.7
94205,4,1,25.0
95137,19,1,5.26
96911,8,1,12.5
97054,4,1,25.0
96389,7,1,14.29
98150,45,1,2.22
99163,33,1,3.03
96668,44,1,2.27
96750,16,1,6.25
93086,43,1,2.33
95051,24,1,4.17
97698,51,1,1.96
100038,11,1,9.09
95536,4,1,25.0
97860,7,1,14.29
96622,13,1,7.69
96364,7,1,14.29
99577,29,1,3.45
95125,14,1,7.14
94328,12,1,8.33
97855,1,1,100.0
94566,3,1,33.33
95482,1,1,100.0
93578,4,1,25.0
98114,12,1,8.33
98665,64,1,1.56
95886,29,1,3.45
94647,8,1,12.5
93207,6,1,16.67
98598,14,1,7.14
95070,35,1,2.86
95690,5,1,20.0
98985,20,1,5.0
99619,139,1,0.72
93309,3,1,33.33
96151,5,1,20.0
94627,4,1,25.0
99062,51,1,1.96
93934,8,1,12.5
94150,274,1,0.36
96240,18,1,5.56
95331,7,1,14.29
95837,8,1,12.5
96804,28,1,3.57
94838,6,1,16.67
96443,3,1,33.33
97134,25,1,4.0
99390,12,1,8.33
96805,56,1,1.79
98743,6,1,16.67
96823,14,1,7.14
94194,23,1,4.35
94386,32,1,3.13
99728,19,1,5.26
94336,28,1,3.57
98653,1,1,100.0
95583,1,1,100.0
96034,12,1,8.33
95757,14,1,7.14
97087,2,1,50.0
99289,5,1,20.0
95897,39,1,2.56
95535,12,1,8.33
94029,27,1,3.7
94273,35,1,2.86
94419,6,1,16.67
99256,41,1,2.44
94553,2,1,50.0
97735,29,1,3.45
98694,2,1,50.0
98869,16,1,6.25
99704,8,1,12.5
99020,19,1,5.26
95265,9,1,11.11
98785,16,1,6.25
99990,7,1,14.29
94056,1,1,100.0
97160,34,1,2.94
98455,51,1,1.96
96360,45,1,2.22
96350,30,1,3.33
94992,2,1,50.0
97603,45,1,2.22
99666,17,1,5.88
93122,12,1,8.33
95269,123,1,0.81
94570,8,1,12.5
98412,2,1,50.0
94392,2,1,50.0
99219,10,1,10.0
97936,2,1,50.0
99936,18,1,5.56
94785,5,1,20.0
95746,5,1,20.0
97808,8,1,12.5
96438,38,1,2.63
97389,4,1,25.0
93035,22,1,4.55
93481,24,1,4.17
93692,17,1,5.88
96894,6,1,16.67
97242,9,1,11.11
93197,4,1,25.0
93913,3,1,33.33
94915,4,1,25.0
97029,6,1,16.67
93048,1,1,100.0
94649,13,1,7.69
96997,19,1,5.26
98282,2,1,50.0
92962,1,1,100.0
94300,9,1,11.11
98265,4,1,25.0
94533,17,1,5.88
95470,52,1,1.92
96292,8,1,12.5
101740,32,1,3.13
100950,10,1,10.0
104226,11,1,9.09
104040,17,1,5.88
104205,20,1,5.0
103014,18,1,5.56
102096,4,1,25.0
103389,8,1,12.5
100149,7,1,14.29
102253,4,1,25.0
103517,43,1,2.33
101273,8,1,12.5
101207,14,1,7.14
103945,8,1,12.5
103696,45,1,2.22
103520,4,1,25.0
104359,11,1,9.09
102204,8,1,12.5
100714,2,1,50.0
102861,22,1,4.55
100900,30,1,3.33
101628,9,1,11.11
101844,4,1,25.0
103829,2,1,50.0
102652,2,1,50.0
104319,2,1,50.0
101409,4,1,25.0
102870,3,1,33.33
102518,43,1,2.33
102340,29,1,3.45
102707,66,1,1.52
101942,7,1,14.29
100385,21,1,4.76
101456,5,1,20.0
101491,2,1,50.0
101777,3,1,33.33
102488,25,1,4.0
104398,1,1,100.0
103321,2,1,50.0
101260,4,1,25.0
102757,8,1,12.5
101615,20,1,5.0
102441,29,1,3.45
101435,11,1,9.09
100309,35,1,2.86
101346,2,1,50.0
102657,2,1,50.0
104111,1,1,100.0
100686,35,1,2.86
101013,13,1,7.69
102989,36,1,2.78
100911,14,1,7.14
101288,36,1,2.78
104043,11,1,9.09
104266,4,1,25.0
101849,12,1,8.33
103917,9,1,11.11
100892,17,1,5.88
104374,36,1,2.78
103071,11,1,9.09
103188,4,1,25.0
102845,28,1,3.57
102877,26,1,3.85
100289,65,1,1.54
102206,15,1,6.67
101084,7,1,14.29
102564,22,1,4.55
100814,84,1,1.19
101371,14,1,7.14
102850,5,1,20.0
101327,2,1,50.0
102014,3,1,33.33
102116,1,1,100.0
102200,5,1,20.0
102887,75,1,1.33
103352,12,1,8.33
101187,16,1,6.25
102924,23,1,4.35
100164,2,1,50.0
103822,14,1,7.14
103935,5,1,20.0
101929,5,1,20.0
100331,1,1,100.0
100840,42,1,2.38
102844,54,1,1.85
101437,11,1,9.09
102121,1,1,100.0
101286,17,1,5.88
102795,5,1,20.0
101778,16,1,6.25
102426,3,1,33.33
102808,2,1,50.0
104076,2,1,50.0
101498,42,1,2.38
103906,8,1,12.5
101323,4,1,25.0
101868,9,1,11.11
102503,20,1,5.0
102165,38,1,2.63
103348,4,1,25.0
104382,12,1,8.33
101023,4,1,25.0
104381,17,1,5.88
100655,4,1,25.0
102945,3,1,33.33
101369,8,1,12.5
101524,2,1,50.0
100468,2,1,50.0
101590,24,1,4.17
103105,16,1,6.25
103127,6,1,16.67
102464,2,1,50.0
100964,29,1,3.45
100719,7,1,14.29
101396,6,1,16.67
100155,2,1,50.0
103504,10,1,10.0
100766,13,1,7.69
101876,1,1,100.0
101470,21,1,4.76
100242,15,1,6.67
102478,17,1,5.88
102013,103,1,0.97
101099,1,1,100.0
103998,3,1,33.33
103939,17,1,5.88
100249,11,1,9.09
104219,4,1,25.0
100299,5,1,20.0
100628,13,1,7.69
101753,33,1,3.03
104363,61,1,1.64
103068,6,1,16.67
100693,6,1,16.67
101611,38,1,2.63
100725,13,1,7.69
101425,18,1,5.56
102880,3,1,33.33
100969,27,1,3.7
101660,4,1,25.0
102781,5,1,20.0
101629,9,1,11.11
103654,3,1,33.33
100636,31,1,3.23
101947,10,1,10.0
101294,1,1,100.0
104314,61,1,1.64
103965,12,1,8.33
101450,14,1,7.14
101241,5,1,20.0
102387,1,1,100.0
104256,3,1,33.33
100590,2,1,50.0
101695,18,1,5.56
100183,40,1,2.5
102755,44,1,2.27
100828,15,1,6.67
102959,23,1,4.35
102857,4,1,25.0
103828,49,1,2.04
1580,1,0,0.0
2142,20,0,0.0
2366,1,0,0.0
4818,1,0,0.0
5803,1,0,0.0
6336,1,0,0.0
6466,1,0,0.0
6620,10,0,0.0
7340,13,0,0.0
8592,3,0,0.0
9376,2,0,0.0
10362,1,0,0.0
11033,1,0,0.0
12799,3,0,0.0
623,15,0,0.0
1127,2,0,0.0
1395,12,0,0.0
1522,3,0,0.0
2387,7,0,0.0
2580,2,0,0.0
2811,22,0,0.0
4158,3,0,0.0
4161,1,0,0.0
6773,8,0,0.0
10081,5,0,0.0
10703,18,0,0.0
11500,10,0,0.0
12715,1,0,0.0
1322,2,0,0.0
1339,4,0,0.0
1903,1,0,0.0
3213,1,0,0.0
3488,3,0,0.0
5287,30,0,0.0
7387,1,0,0.0
8257,22,0,0.0
8924,6,0,0.0
11393,1,0,0.0
12393,1,0,0.0
13060,1,0,0.0
85,5,0,0.0
137,1,0,0.0
1265,2,0,0.0
2231,1,0,0.0
2259,1,0,0.0
2748,1,0,0.0
3089,5,0,0.0
3098,5,0,0.0
3876,2,0,0.0
4186,2,0,0.0
4684,3,0,0.0
5074,3,0,0.0
8911,1,0,0.0
10745,1,0,0.0
12292,1,0,0.0
13188,1,0,0.0
458,2,0,0.0
1223,3,0,0.0
1977,1,0,0.0
2622,1,0,0.0
2656,3,0,0.0
2833,4,0,0.0
5513,1,0,0.0
5695,8,0,0.0
7152,8,0,0.0
7576,9,0,0.0
8577,6,0,0.0
9153,1,0,0.0
9775,1,0,0.0
10527,1,0,0.0
10567,1,0,0.0
11352,1,0,0.0
11482,4,0,0.0
2802,1,0,0.0
5527,1,0,0.0
5847,1,0,0.0
5995,1,0,0.0
6396,1,0,0.0
10257,2,0,0.0
10597,1,0,0.0
10786,7,0,0.0
11243,7,0,0.0
1787,1,0,0.0
2542,8,0,0.0
3691,1,0,0.0
4291,1,0,0.0
8450,2,0,0.0
8640,5,0,0.0
9338,1,0,0.0
9475,1,0,0.0
11014,1,0,0.0
11487,51,0,0.0
322,1,0,0.0
2396,2,0,0.0
3577,2,0,0.0
3657,7,0,0.0
5920,1,0,0.0
6142,30,0,0.0
6911,9,0,0.0
8231,2,0,0.0
8845,1,0,0.0
10183,1,0,0.0
10443,1,0,0.0
10530,4,0,0.0
11024,3,0,0.0
633,2,0,0.0
673,37,0,0.0
961,1,0,0.0
2564,1,0,0.0
2625,1,0,0.0
4259,1,0,0.0
4512,4,0,0.0
5251,2,0,0.0
5543,1,0,0.0
5934,1,0,0.0
6108,1,0,0.0
6145,1,0,0.0
7131,6,0,0.0
7169,1,0,0.0
8085,3,0,0.0
10195,40,0,0.0
10435,3,0,0.0
12315,13,0,0.0
1417,1,0,0.0
4474,1,0,0.0
4923,1,0,0.0
6157,2,0,0.0
6732,6,0,0.0
6913,1,0,0.0
7342,1,0,0.0
7726,23,0,0.0
9730,5,0,0.0
11609,1,0,0.0
108,1,0,0.0
1525,10,0,0.0
3843,1,0,0.0
3844,1,0,0.0
4452,1,0,0.0
5771,1,0,0.0
7218,1,0,0.0
7497,6,0,0.0
9405,5,0,0.0
10162,1,0,0.0
10715,1,0,0.0
4172,3,0,0.0
5367,1,0,0.0
5417,5,0,0.0
6204,10,0,0.0
6639,1,0,0.0
8354,8,0,0.0
8464,9,0,0.0
9641,5,0,0.0
11333,7,0,0.0
11346,1,0,0.0
11578,13,0,0.0
11876,1,0,0.0
12080,1,0,0.0
12179,1,0,0.0
12355,1,0,0.0
12494,5,0,0.0
12566,2,0,0.0
12755,2,0,0.0
12796,9,0,0.0
126,1,0,0.0
1165,2,0,0.0
4683,1,0,0.0
6737,3,0,0.0
6933,32,0,0.0
8536,3,0,0.0
8887,2,0,0.0
10180,4,0,0.0
12127,2,0,0.0
939,1,0,0.0
2007,24,0,0.0
3026,4,0,0.0
4637,3,0,0.0
6460,1,0,0.0
6664,1,0,0.0
6953,3,0,0.0
7550,3,0,0.0
7604,1,0,0.0
8352,3,0,0.0
8412,2,0,0.0
8654,1,0,0.0
9255,1,0,0.0
9293,2,0,0.0
11234,1,0,0.0
28,1,0,0.0
2052,1,0,0.0
2180,1,0,0.0
3685,1,0,0.0
4326,1,0,0.0
4918,1,0,0.0
4958,2,0,0.0
5152,2,0,0.0
6319,2,0,0.0
7522,1,0,0.0
7800,1,0,0.0
7818,3,0,0.0
8976,7,0,0.0
9450,1,0,0.0
10254,3,0,0.0
10502,3,0,0.0
11467,1,0,0.0
12077,6,0,0.0
1274,1,0,0.0
1415,1,0,0.0
4482,1,0,0.0
5119,6,0,0.0
7147,4,0,0.0
8622,4,0,0.0
1064,1,0,0.0
1156,6,0,0.0
1752,1,0,0.0
2386,1,0,0.0
2682,1,0,0.0
3706,1,0,0.0
5552,10,0,0.0
6695,2,0,0.0
8126,1,0,0.0
11125,2,0,0.0
11201,1,0,0.0
11636,2,0,0.0
12102,14,0,0.0
13139,1,0,0.0
1307,1,0,0.0
1574,2,0,0.0
2015,4,0,0.0
6300,13,0,0.0
7237,3,0,0.0
7634,1,0,0.0
8036,20,0,0.0
10866,1,0,0.0
11841,1,0,0.0
12865,1,0,0.0
76,2,0,0.0
688,1,0,0.0
723,1,0,0.0
1372,5,0,0.0
2758,2,0,0.0
3166,8,0,0.0
3252,1,0,0.0
4695,3,0,0.0
5006,1,0,0.0
5040,5,0,0.0
5651,1,0,0.0
7242,1,0,0.0
8247,5,0,0.0
9551,1,0,0.0
9771,3,0,0.0
10445,1,0,0.0
11406,4,0,0.0
11868,1,0,0.0
12187,2,0,0.0
12575,1,0,0.0
12601,1,0,0.0
13051,1,0,0.0
332,1,0,0.0
577,1,0,0.0
1235,1,0,0.0
1634,1,0,0.0
2023,2,0,0.0
2610,1,0,0.0
2650,1,0,0.0
5212,12,0,0.0
8656,6,0,0.0
11675,1,0,0.0
12087,1,0,0.0
12271,1,0,0.0
13038,1,0,0.0
1019,5,0,0.0
3072,1,0,0.0
5160,10,0,0.0
8426,2,0,0.0
8438,1,0,0.0
8826,1,0,0.0
11677,6,0,0.0
12731,1,0,0.0
811,1,0,0.0
844,4,0,0.0
916,2,0,0.0
1135,1,0,0.0
1875,2,0,0.0
2322,11,0,0.0
2738,4,0,0.0
3183,2,0,0.0
3287,1,0,0.0
3481,2,0,0.0
3669,1,0,0.0
5219,26,0,0.0
5606,3,0,0.0
5764,5,0,0.0
6391,12,0,0.0
6988,1,0,0.0
7225,5,0,0.0
8967,9,0,0.0
9147,1,0,0.0
9489,1,0,0.0
10116,2,0,0.0
11076,1,0,0.0
253,1,0,0.0
806,1,0,0.0
1210,11,0,0.0
1877,1,0,0.0
2727,1,0,0.0
2804,4,0,0.0
4036,1,0,0.0
5768,1,0,0.0
8141,4,0,0.0
8568,5,0,0.0
9016,5,0,0.0
9126,8,0,0.0
9205,1,0,0.0
12148,1,0,0.0
12235,1,0,0.0
1056,1,0,0.0
1890,1,0,0.0
2629,4,0,0.0
3456,1,0,0.0
3972,1,0,0.0
4104,2,0,0.0
4240,5,0,0.0
5080,1,0,0.0
6128,6,0,0.0
7556,1,0,0.0
8260,1,0,0.0
8782,1,0,0.0
9712,2,0,0.0
350,2,0,0.0
1046,6,0,0.0
3228,1,0,0.0
4305,3,0,0.0
4317,1,0,0.0
4874,2,0,0.0
6810,3,0,0.0
7005,1,0,0.0
7786,1,0,0.0
7945,1,0,0.0
9103,34,0,0.0
11249,6,0,0.0
12137,2,0,0.0
12761,1,0,0.0
223,1,0,0.0
2006,3,0,0.0
3037,1,0,0.0
3076,1,0,0.0
3792,39,0,0.0
3859,1,0,0.0
4446,1,0,0.0
5422,14,0,0.0
6254,1,0,0.0
8239,13,0,0.0
8287,9,0,0.0
8828,9,0,0.0
9235,18,0,0.0
9264,1,0,0.0
10251,1,0,0.0
10864,3,0,0.0
12722,2,0,0.0
388,24,0,0.0
417,1,0,0.0
548,9,0,0.0
1775,7,0,0.0
2168,1,0,0.0
2753,10,0,0.0
4873,1,0,0.0
5897,7,0,0.0
5909,9,0,0.0
7856,3,0,0.0
8774,1,0,0.0
9915,2,0,0.0
12232,1,0,0.0
3216,1,0,0.0
4653,1,0,0.0
6028,2,0,0.0
6045,1,0,0.0
6629,1,0,0.0
9236,8,0,0.0
9474,2,0,0.0
707,5,0,0.0
1215,8,0,0.0
1582,1,0,0.0
2127,2,0,0.0
2227,1,0,0.0
3546,1,0,0.0
3891,1,0,0.0
4070,1,0,0.0
5112,1,0,0.0
7699,4,0,0.0
8155,1,0,0.0
8655,14,0,0.0
9391,1,0,0.0
10760,3,0,0.0
12744,2,0,0.0
1565,1,0,0.0
2031,1,0,0.0
2288,31,0,0.0
3654,6,0,0.0
4387,1,0,0.0
6422,1,0,0.0
8280,14,0,0.0
8511,3,0,0.0
9413,8,0,0.0
9522,3,0,0.0
9674,2,0,0.0
10006,1,0,0.0
11491,3,0,0.0
12535,1,0,0.0
372,3,0,0.0
1295,1,0,0.0
1731,3,0,0.0
1961,2,0,0.0
2725,6,0,0.0
3579,2,0,0.0
4203,7,0,0.0
4606,1,0,0.0
6337,1,0,0.0
7266,16,0,0.0
8486,2,0,0.0
9451,1,0,0.0
9611,1,0,0.0
10209,1,0,0.0
11342,3,0,0.0
11849,1,0,0.0
12088,1,0,0.0
230,1,0,0.0
3728,1,0,0.0
5025,2,0,0.0
5500,1,0,0.0
5660,2,0,0.0
6467,2,0,0.0
6503,2,0,0.0
7124,24,0,0.0
7265,1,0,0.0
7551,5,0,0.0
7589,1,0,0.0
7731,11,0,0.0
8851,11,0,0.0
9009,2,0,0.0
10358,2,0,0.0
11135,9,0,0.0
11226,1,0,0.0
12170,2,0,0.0
157,3,0,0.0
1633,1,0,0.0
2042,1,0,0.0
3482,1,0,0.0
4386,1,0,0.0
7454,1,0,0.0
9578,1,0,0.0
9769,1,0,0.0
9988,1,0,0.0
12777,1,0,0.0
367,3,0,0.0
1588,1,0,0.0
3670,1,0,0.0
3991,1,0,0.0
4426,18,0,0.0
6795,1,0,0.0
7293,1,0,0.0
9395,1,0,0.0
11159,1,0,0.0
12193,1,0,0.0
12467,1,0,0.0
12533,1,0,0.0
12558,2,0,0.0
1505,12,0,0.0
3817,1,0,0.0
3862,2,0,0.0
4568,1,0,0.0
5655,2,0,0.0
6350,1,0,0.0
8595,3,0,0.0
9311,1,0,0.0
9571,18,0,0.0
10409,11,0,0.0
10648,10,0,0.0
10779,12,0,0.0
11513,3,0,0.0
11927,1,0,0.0
47,2,0,0.0
1207,4,0,0.0
1939,1,0,0.0
1944,2,0,0.0
2638,1,0,0.0
2823,1,0,0.0
3045,4,0,0.0
3818,1,0,0.0
4481,1,0,0.0
6115,1,0,0.0
6504,1,0,0.0
6553,1,0,0.0
8621,2,0,0.0
9110,8,0,0.0
10310,4,0,0.0
11824,1,0,0.0
13015,1,0,0.0
1425,3,0,0.0
1613,1,0,0.0
2398,1,0,0.0
3498,1,0,0.0
4507,2,0,0.0
4756,3,0,0.0
5335,9,0,0.0
5361,1,0,0.0
6014,3,0,0.0
6515,1,0,0.0
7701,2,0,0.0
8646,3,0,0.0
9123,41,0,0.0
665,1,0,0.0
671,27,0,0.0
1206,1,0,0.0
2582,3,0,0.0
2829,2,0,0.0
3734,1,0,0.0
3919,2,0,0.0
4246,2,0,0.0
4327,2,0,0.0
6067,1,0,0.0
7967,4,0,0.0
8015,5,0,0.0
10208,2,0,0.0
10336,1,0,0.0
11882,1,0,0.0
353,1,0,0.0
1512,2,0,0.0
1586,1,0,0.0
1599,4,0,0.0
2882,3,0,0.0
4185,2,0,0.0
5609,1,0,0.0
7347,5,0,0.0
7488,2,0,0.0
7902,6,0,0.0
10589,1,0,0.0
11314,1,0,0.0
11335,1,0,0.0
11408,1,0,0.0
291,1,0,0.0
386,2,0,0.0
2483,1,0,0.0
3095,1,0,0.0
8218,1,0,0.0
12168,2,0,0.0
13093,1,0,0.0
912,1,0,0.0
1681,1,0,0.0
4451,5,0,0.0
6637,12,0,0.0
6778,1,0,0.0
6932,4,0,0.0
7346,11,0,0.0
7861,7,0,0.0
9340,1,0,0.0
9603,2,0,0.0
9931,2,0,0.0
10583,3,0,0.0
146,2,0,0.0
1247,8,0,0.0
2760,1,0,0.0
3206,1,0,0.0
3752,1,0,0.0
3798,1,0,0.0
4174,1,0,0.0
5047,10,0,0.0
6382,1,0,0.0
9291,1,0,0.0
11321,1,0,0.0
12042,2,0,0.0
12123,6,0,0.0
13036,1,0,0.0
13168,1,0,0.0
259,2,0,0.0
797,6,0,0.0
4515,24,0,0.0
5499,1,0,0.0
5611,1,0,0.0
6234,3,0,0.0
8025,8,0,0.0
10348,1,0,0.0
10514,1,0,0.0
10613,2,0,0.0
11917,2,0,0.0
12044,1,0,0.0
12408,3,0,0.0
12414,9,0,0.0
1,1,0,0.0
1516,1,0,0.0
2296,2,0,0.0
3059,5,0,0.0
3282,1,0,0.0
4311,5,0,0.0
5192,1,0,0.0
5811,10,0,0.0
6387,1,0,0.0
7042,1,0,0.0
7931,10,0,0.0
8637,1,0,0.0
9471,8,0,0.0
11996,17,0,0.0
770,36,0,0.0
1302,3,0,0.0
1485,2,0,0.0
2138,2,0,0.0
4312,9,0,0.0
4315,1,0,0.0
6221,4,0,0.0
6362,2,0,0.0
6481,1,0,0.0
9763,17,0,0.0
10407,1,0,0.0
11050,1,0,0.0
11404,3,0,0.0
1546,1,0,0.0
2637,4,0,0.0
4614,2,0,0.0
4979,1,0,0.0
5255,6,0,0.0
7230,1,0,0.0
8158,1,0,0.0
8445,5,0,0.0
9752,4,0,0.0
11641,40,0,0.0
12054,6,0,0.0
12360,2,0,0.0
12442,1,0,0.0
12529,1,0,0.0
12574,1,0,0.0
274,3,0,0.0
631,3,0,0.0
2170,2,0,0.0
3058,12,0,0.0
3172,5,0,0.0
3192,57,0,0.0
3210,2,0,0.0
3446,2,0,0.0
3474,2,0,0.0
4093,1,0,0.0
5588,3,0,0.0
7261,1,0,0.0
10894,2,0,0.0
12025,7,0,0.0
12075,6,0,0.0
12295,1,0,0.0
12306,4,0,0.0
12346,1,0,0.0
12491,5,0,0.0
182,1,0,0.0
1137,1,0,0.0
2213,1,0,0.0
2380,13,0,0.0
2768,3,0,0.0
3197,4,0,0.0
3978,1,0,0.0
4877,11,0,0.0
5082,25,0,0.0
6729,1,0,0.0
7269,1,0,0.0
8238,1,0,0.0
8880,45,0,0.0
9476,1,0,0.0
10112,1,0,0.0
13119,1,0,0.0
13,12,0,0.0
348,8,0,0.0
2455,1,0,0.0
2471,1,0,0.0
2956,1,0,0.0
3231,2,0,0.0
4151,9,0,0.0
4487,1,0,0.0
5193,1,0,0.0
5612,2,0,0.0
6759,1,0,0.0
7285,2,0,0.0
7286,1,0,0.0
9055,1,0,0.0
10045,5,0,0.0
10973,1,0,0.0
12097,2,0,0.0
12114,1,0,0.0
13120,1,0,0.0
1100,1,0,0.0
4420,1,0,0.0
5967,3,0,0.0
6827,1,0,0.0
8492,5,0,0.0
9312,1,0,0.0
11332,1,0,0.0
168,1,0,0.0
205,1,0,0.0
572,2,0,0.0
852,1,0,0.0
887,1,0,0.0
2699,1,0,0.0
2911,3,0,0.0
4966,1,0,0.0
6146,1,0,0.0
9306,2,0,0.0
9478,2,0,0.0
9749,1,0,0.0
9801,4,0,0.0
9945,1,0,0.0
11743,4,0,0.0
11750,1,0,0.0
11862,13,0,0.0
13154,3,0,0.0
1749,2,0,0.0
2481,3,0,0.0
2537,1,0,0.0
3549,6,0,0.0
4013,3,0,0.0
4091,1,0,0.0
6826,1,0,0.0
9176,1,0,0.0
10839,2,0,0.0
11744,9,0,0.0
12549,1,0,0.0
308,7,0,0.0
1130,8,0,0.0
2292,5,0,0.0
3413,1,0,0.0
5862,2,0,0.0
6840,3,0,0.0
8800,3,0,0.0
10138,5,0,0.0
10364,1,0,0.0
12166,2,0,0.0
12472,1,0,0.0
12481,3,0,0.0
13213,1,0,0.0
3167,1,0,0.0
3195,1,0,0.0
4681,2,0,0.0
5520,10,0,0.0
6506,1,0,0.0
8578,1,0,0.0
9981,2,0,0.0
12237,17,0,0.0
12863,4,0,0.0
169,5,0,0.0
1171,5,0,0.0
3793,1,0,0.0
4562,3,0,0.0
7349,1,0,0.0
10347,1,0,0.0
10434,1,0,0.0
10643,1,0,0.0
11028,7,0,0.0
11484,1,0,0.0
1444,3,0,0.0
1461,2,0,0.0
2026,1,0,0.0
5247,11,0,0.0
6268,1,0,0.0
6275,8,0,0.0
6756,2,0,0.0
10456,1,0,0.0
10829,1,0,0.0
11470,3,0,0.0
11873,1,0,0.0
12365,2,0,0.0
13047,1,0,0.0
340,1,0,0.0
2849,1,0,0.0
4279,2,0,0.0
4564,1,0,0.0
6020,2,0,0.0
6165,6,0,0.0
7705,3,0,0.0
10935,2,0,0.0
11357,1,0,0.0
250,1,0,0.0
402,4,0,0.0
1455,6,0,0.0
3067,1,0,0.0
5206,1,0,0.0
6595,2,0,0.0
8147,1,0,0.0
10411,7,0,0.0
10802,2,0,0.0
11611,2,0,0.0
12981,3,0,0.0
1628,1,0,0.0
2343,4,0,0.0
2653,1,0,0.0
2885,1,0,0.0
3489,4,0,0.0
5492,1,0,0.0
6088,2,0,0.0
6091,4,0,0.0
6734,7,0,0.0
7980,1,0,0.0
8532,24,0,0.0
8742,2,0,0.0
8807,23,0,0.0
9272,3,0,0.0
10550,6,0,0.0
10838,1,0,0.0
10963,17,0,0.0
11004,4,0,0.0
11291,1,0,0.0
11297,1,0,0.0
12567,1,0,0.0
12804,1,0,0.0
12821,11,0,0.0
966,7,0,0.0
2782,5,0,0.0
5274,1,0,0.0
6086,1,0,0.0
8691,1,0,0.0
9058,1,0,0.0
